zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,flexFieldText,contentType,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription
442716630,442716630,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/69cffda2ccd8baa93669a172e43a26e6-p_e.jpg,TRUE,https://www.zillow.com/homedetails/2244-Forest-Ave-Windsor-ON-N8W-2G6/442716630_zpid/,FOR_SALE,House for sale,C$,"C$399,000",399000,"2244 Forest Ave, Windsor, ON N8W 2G6",2244 Forest Ave,Windsor,ON,N8W2G6,FALSE,3,1,[object Object],FALSE,Laminate flooring,homeInsight,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24027884,Latitude Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
443796879,443796879,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/16b1f8d6f5c43ad2e4a7e63bd3754b8a-p_e.jpg,TRUE,https://www.zillow.com/homedetails/210-California-Ave-Windsor-ON-N9B-2Y5/443796879_zpid/,FOR_SALE,House for sale,C$,"C$899,000",899000,"210 California Ave, Windsor, ON N9B 2Y5",210 California Ave,Windsor,ON,N9B2Y5,FALSE,8,5,[object Object],FALSE,Spacious bedrooms,homeInsight,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #25000345,Pinnacle Plus Realty Ltd. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2060661858,2060661858,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d994e763804472060820d6f058423ad7-p_e.jpg,TRUE,https://www.zillow.com/homedetails/4821-Juliet-Cres-Windsor-ON-N9G-3A6/2060661858_zpid/,FOR_SALE,House for sale,C$,"C$699,900",699900,"4821 Juliet Cres, Windsor, ON N9G 3A6",4821 Juliet Cres,Windsor,ON,N9G3A6,FALSE,5,2,[object Object],FALSE,Gleaming hardwood floors,homeInsight,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #25000560,401 Homes Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
443835354,443835354,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/03780668551994b97ec023e0e9009704-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1319-Bruce-Ave-Windsor-ON-N8X-1X2/443835354_zpid/,FOR_SALE,House for sale,C$,"C$299,888",299888,"1319 Bruce Ave, Windsor, ON N8X 1X2",1319 Bruce Ave,Windsor,ON,N8X1X2,FALSE,3,1,[object Object],FALSE,Fully fenced yard,homeInsight,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #25000497,Exp Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
443218740,443218740,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/15a4a6f6da8f677bd7e30519b2fc2ff3-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1226-High-St-Windsor-ON-N8Y-4B2/443218740_zpid/,FOR_SALE,House for sale,C$,"C$384,900",384900,"1226 High St, Windsor, ON N8Y 4B2",1226 High St,Windsor,ON,N8Y4B2,FALSE,3,2,[object Object],FALSE,,,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #25001473,The Signature Group Realty Inc Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
443719340,443719340,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f8cc26146179e92adcaea8003ef2fdbc-p_e.jpg,TRUE,https://www.zillow.com/homedetails/797-Bridge-Ave-Windsor-ON-N9B-2M5/443719340_zpid/,FOR_SALE,House for sale,C$,"C$399,900",399900,"797 Bridge Ave, Windsor, ON N9B 2M5",797 Bridge Ave,Windsor,ON,N9B2M5,FALSE,3,2,[object Object],FALSE,Corner property,homeInsight,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #25000072,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2057950398,2057950398,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c2d52e2981f42446158a1359262658e4-p_e.jpg,TRUE,https://www.zillow.com/homedetails/3240-Saint-Patricks-Dr-Windsor-ON-N9E-3H3/2057950398_zpid/,FOR_SALE,House for sale,C$,"C$599,999",599999,"3240 Saint Patricks Dr, Windsor, ON N9E 3H3",3240 Saint Patricks Dr,Windsor,ON,N9E3H3,FALSE,3,2,[object Object],FALSE,Quiet street,homeInsight,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #25001235,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
443525447,443525447,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4dc8bb5143059be7fc00f98cd3f21078-p_e.jpg,TRUE,https://www.zillow.com/homedetails/3456-Glenwood-Ave-Windsor-ON-N9E-2Y5/443525447_zpid/,FOR_SALE,House for sale,C$,"C$639,900",639900,"3456 Glenwood Ave, Windsor, ON N9E 2Y5",3456 Glenwood Ave,Windsor,ON,N9E2Y5,FALSE,4,2,[object Object],FALSE,,,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #25001025,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442422986,442422986,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2687f29d39b65a17be3b05c1579a0480-p_e.jpg,TRUE,https://www.zillow.com/homedetails/2442-Saint-Clair-Ave-Windsor-ON-N9E-4T6/442422986_zpid/,FOR_SALE,House for sale,C$,"C$725,000",725000,"2442 Saint Clair Ave, Windsor, ON N9E 4T6",2442 Saint Clair Ave,Windsor,ON,N9E4T6,FALSE,5,3,[object Object],FALSE,Upgraded with granite countertops,homeInsight,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24027155,Lc Platinum Realty Inc. - 525 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062613512,2062613512,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/af566bcf1d7a975987540fbd4f7b13fe-p_e.jpg,TRUE,https://www.zillow.com/homedetails/3521-Dominion-Blvd-Windsor-ON-N9E-2P1/2062613512_zpid/,FOR_SALE,House for sale,C$,"C$629,900",629900,"3521 Dominion Blvd, Windsor, ON N9E 2P1",3521 Dominion Blvd,Windsor,ON,N9E2P1,FALSE,5,2,[object Object],FALSE,Brand new kitchen,homeInsight,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #25000494,Re/Max Capital Diamond Realty - 821 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
