zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,flexFieldText,contentType,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription
444091731,444091731,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c458dd6d142777f0237b872ef22fdae7-p_e.jpg,true,https://www.zillow.com/homedetails/1041-Eastlawn-Ave-Windsor-ON-N8S-3H8/444091731_zpid/,FOR_SALE,House for sale,C$,"C$399,900",399900,"1041 Eastlawn Ave, Windsor, ON N8S 3H8",1041 Eastlawn Ave,Windsor,ON,N8S3H8,false,4,2,[object Object],false,Open: Sun 2-4pm (1/19),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000844,Manor Windsor Realty Ltd. - 455 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-19T14:00:00,2025-01-19T16:00:00,Open House - 2:00 - 4:00 PM
443833807,443833807,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0ec3db65d9de0ade1dc633e9339d9d25-p_e.jpg,true,https://www.zillow.com/homedetails/693-Bensette-St-Windsor-ON-N8X-2Y8/443833807_zpid/,FOR_SALE,House for sale,C$,"C$399,900",399900,"693 Bensette St, Windsor, ON N8X 2Y8",693 Bensette St,Windsor,ON,N8X2Y8,false,3,1,[object Object],false,Beautifully updated living space,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000441,Re/Max Preferred Realty Ltd. - 584 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
444078780,444078780,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/170602b85d35c2cddd234358c1ab684f-p_e.jpg,true,https://www.zillow.com/homedetails/1571-Lincoln-Rd-Windsor-ON-N8Y-2J3/444078780_zpid/,FOR_SALE,House for sale,C$,"C$149,999",149999,"1571 Lincoln Rd, Windsor, ON N8Y 2J3",1571 Lincoln Rd,Windsor,ON,N8Y2J3,false,2,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000772,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
444091307,444091307,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e34f1413103059baaac364ec7d24df2d-p_e.jpg,true,https://www.zillow.com/homedetails/1634-Buckingham-Dr-W-Windsor-ON-N8T-2A6/444091307_zpid/,FOR_SALE,House for sale,C$,"C$349,900",349900,"1634 Buckingham Dr W, Windsor, ON N8T 2A6",1634 Buckingham Dr W,Windsor,ON,N8T2A6,false,3,1,[object Object],false,Open: Sat 1-3pm (1/18),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000861,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-18T13:00:00,2025-01-18T15:00:00,Open House - 1:00 - 3:00 PM
2054436320,2054436320,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/237039eeb0f48e472ba4f8d95611d802-p_e.jpg,true,https://www.zillow.com/homedetails/2079-Balfour-Blvd-Windsor-ON-N8T-2S6/2054436320_zpid/,FOR_SALE,House for sale,C$,"C$449,999",449999,"2079 Balfour Blvd, Windsor, ON N8T 2S6",2079 Balfour Blvd,Windsor,ON,N8T2S6,false,4,2,[object Object],false,Open: Sun 1-3pm (1/19),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000813,Re/Max Preferred Realty Ltd. - 585 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-19T13:00:00,2025-01-19T15:00:00,Open House - 1:00 - 3:00 PM
444070760,444070760,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ab0f50b6d6ee66f11b3473ad7532f376-p_e.jpg,true,https://www.zillow.com/homedetails/5595-Rose-St-Windsor-ON-N8T-1H8/444070760_zpid/,FOR_SALE,House for sale,C$,"C$499,999",499999,"5595 Rose St, Windsor, ON N8T 1H8",5595 Rose St,Windsor,ON,N8T1H8,false,3,2,[object Object],false,Open: Sat 1-3pm (1/18),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000872,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-18T13:00:00,2025-01-18T15:00:00,Open House - 1:00 - 3:00 PM
442338302,442338302,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/81d2b646cd0d11d82ec2c8126f30b771-p_e.jpg,true,https://www.zillow.com/homedetails/1321-Wyandotte-St-W-Windsor-ON-N9B-1H3/442338302_zpid/,FOR_SALE,House for sale,C$,"C$229,900",229900,"1321 Wyandotte St W, Windsor, ON N9B 1H3",1321 Wyandotte St W,Windsor,ON,N9B1H3,false,5,2,[object Object],false,Side entrance,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24026844,Save Max Wincity Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
444106036,444106036,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f0779ce37712ff02d822426c4d216d51-p_e.jpg,true,https://www.zillow.com/homedetails/1895-Tourangeau-Rd-Windsor-ON-N8W-4N2/444106036_zpid/,FOR_SALE,House for sale,C$,"C$299,900",299900,"1895 Tourangeau Rd, Windsor, ON N8W 4N2",1895 Tourangeau Rd,Windsor,ON,N8W4N2,false,2,1,[object Object],false,Enclosed front porch,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000911,Re/Max Preferred Realty Ltd. - 585 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
442576360,442576360,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b43a64c4115ab1c2fd79a4e10748c908-p_e.jpg,true,https://www.zillow.com/homedetails/872-Arthur-Rd-Windsor-ON-N8Y-3Y2/442576360_zpid/,FOR_SALE,House for sale,C$,"C$379,900",379900,"872 Arthur Rd, Windsor, ON N8Y 3Y2",872 Arthur Rd,Windsor,ON,N8Y3Y2,false,3,2,[object Object],false,Open: Sat 2-3pm (1/18),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000638,Exp Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-18T14:00:00,2025-01-18T15:00:00,Open House - 2:00 - 3:00 PM
2065400058,2065400058,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b96e43dd4b2845291dc6c3cec035f85e-p_e.jpg,true,https://www.zillow.com/homedetails/1021-Prado-Pl-Windsor-ON-N8S-2H6/2065400058_zpid/,FOR_SALE,House for sale,C$,"C$399,900",399900,"1021 Prado Pl, Windsor, ON N8S 2H6",1021 Prado Pl,Windsor,ON,N8S2H6,false,2,1,[object Object],false,Enclosed front porch,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24028687,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440503346,440503346,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/700b5e90d53bd76b77338f050e843594-p_e.jpg,true,https://www.zillow.com/homedetails/346-Bruce-Ave-Windsor-ON-N9A-4W5/440503346_zpid/,FOR_SALE,House for sale,C$,"C$250,000",250000,"346 Bruce Ave, Windsor, ON N9A 4W5",346 Bruce Ave,Windsor,ON,N9A4W5,false,3,1,[object Object],false,Open: Sat 1-3pm (1/18),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000804,Capital Wealth Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-18T13:00:00,2025-01-18T15:00:00,Open House - 1:00 - 3:00 PM
443835354,443835354,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/03780668551994b97ec023e0e9009704-p_e.jpg,true,https://www.zillow.com/homedetails/1319-Bruce-Ave-Windsor-ON-N8X-1X2/443835354_zpid/,FOR_SALE,House for sale,C$,"C$299,888",299888,"1319 Bruce Ave, Windsor, ON N8X 1X2",1319 Bruce Ave,Windsor,ON,N8X1X2,false,3,1,[object Object],false,Open: Sun 2-4pm (1/19),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000497,Exp Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-19T14:00:00,2025-01-19T16:00:00,Open House - 2:00 - 4:00 PM
444654168,444654168,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a595c29494192572385cfe0222d5f3ab-p_e.jpg,true,https://www.zillow.com/homedetails/1896-McKay-Ave-Windsor-ON-N9B-0C2/444654168_zpid/,FOR_SALE,House for sale,C$,"C$898,786",898786,"1896 McKay Ave, Windsor, ON N9B 0C2",1896 McKay Ave,Windsor,ON,N9B0C2,false,6,4,[object Object],false,Detached raised ranch,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25001139,Lc Platinum Realty Inc. - 525 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
342320538,342320538,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e9b0adb48a104bfb25e530af3588470a-p_e.jpg,true,https://www.zillow.com/homedetails/4430-Cherry-Hill-Rd-Windsor-ON-N9G-2P5/342320538_zpid/,FOR_SALE,House for sale,C$,"C$699,900",699900,"4430 Cherry Hill Rd, Windsor, ON N9G 2P5",4430 Cherry Hill Rd,Windsor,ON,N9G2P5,false,4,3,[object Object],false,Quiet crescent,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000457,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
444661540,444661540,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/597e2a5c8f30b46a280df92280f92d96-p_e.jpg,true,https://www.zillow.com/homedetails/925-Pierre-Ave-Windsor-ON-N9A-2K8/444661540_zpid/,FOR_SALE,House for sale,C$,"C$379,000",379000,"925 Pierre Ave, Windsor, ON N9A 2K8",925 Pierre Ave,Windsor,ON,N9A2K8,false,6,3,[object Object],false,Generously sized bedrooms,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25001150,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
443735738,443735738,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/27e164d9f061a8a2e508177c64b96a11-p_e.jpg,true,https://www.zillow.com/homedetails/1961-Verdun-Ave-Windsor-ON-N8W-1P6/443735738_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"1961 Verdun Ave, Windsor, ON N8W 1P6",1961 Verdun Ave,Windsor,ON,N8W1P6,false,4,2,[object Object],false,Open: Sun 1-3pm (1/19),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25001071,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-19T13:00:00,2025-01-19T15:00:00,Open House - 1:00 - 3:00 PM
443934590,443934590,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c7ee31b26441f780cc13e10479fd2a25-p_e.jpg,true,https://www.zillow.com/homedetails/1850-Columbia-Ct-60-Windsor-ON-N9E-1B1/443934590_zpid/,FOR_SALE,Townhouse for sale,C$,"C$299,999",299999,"1850 Columbia Ct #60, Windsor, ON N9E 1B1",1850 Columbia Ct #60,Windsor,ON,N9E1B1,false,3,1,[object Object],false,Spacious bedrooms,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000720,Re/Max Preferred Realty Ltd. - 585 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
444483219,444483219,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9b3e3cdfb45ec8bd003545ff9eb08a33-p_e.jpg,true,https://www.zillow.com/homedetails/704-Stanley-St-Windsor-ON-N8X-3B5/444483219_zpid/,FOR_SALE,House for sale,C$,"C$329,900",329900,"704 Stanley St, Windsor, ON N8X 3B5",704 Stanley St,Windsor,ON,N8X3B5,false,2,1,[object Object],false,Corner lot,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25001127,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2053515654,2053515654,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8a8aaa1f5e423fab3b29a99235e61d91-p_e.jpg,true,https://www.zillow.com/homedetails/1454-Aubin-Rd-Windsor-ON-N8Y-4E9/2053515654_zpid/,FOR_SALE,House for sale,C$,"C$389,900",389900,"1454 Aubin Rd, Windsor, ON N8Y 4E9",1454 Aubin Rd,Windsor,ON,N8Y4E9,false,4,3,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000198,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
444348733,444348733,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/54695ae94b2b90b4ded3cf4f370a7ad8-p_e.jpg,true,https://www.zillow.com/homedetails/670-Eugenie-St-E-Windsor-ON-N8X-2Y4/444348733_zpid/,FOR_SALE,House for sale,C$,"C$289,900",289900,"670 Eugenie St E, Windsor, ON N8X 2Y4",670 Eugenie St E,Windsor,ON,N8X2Y4,false,2,1,[object Object],false,Vinyl clad replacement windows,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25001009,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2060007622,2060007622,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4197dbd2fb39e7a3477e28a9179c0001-p_e.jpg,true,https://www.zillow.com/homedetails/1535-Goyeau-St-Windsor-ON-N8X-3L5/2060007622_zpid/,FOR_SALE,House for sale,C$,"C$300,000",300000,"1535 Goyeau St, Windsor, ON N8X 3L5",1535 Goyeau St,Windsor,ON,N8X3L5,false,3,1,[object Object],false,Open: Sat 1-3pm (1/18),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000809,Capital Wealth Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-18T13:00:00,2025-01-18T15:00:00,Open House - 1:00 - 3:00 PM
2065551856,2065551856,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5102657d255f07c8f6d17d66baa3c4d4-p_e.jpg,true,https://www.zillow.com/homedetails/2021-Ontario-St-Windsor-ON-N8Y-1N3/2065551856_zpid/,FOR_SALE,Apartment for sale,C$,"C$2,999,999",2999999,"2021 Ontario St, Windsor, ON N8Y 1N3",2021 Ontario St,Windsor,ON,N8Y1N3,false,4,6,[object Object],false,Generous lot,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24028705,Lc Platinum Realty Inc. - 525 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
444344760,444344760,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/911ca691bea3841e9d6fea5bdce4ad56-p_e.jpg,true,https://www.zillow.com/homedetails/1057-Chilver-Rd-Windsor-ON-N8Y-2K6/444344760_zpid/,FOR_SALE,House for sale,C$,"C$399,900",399900,"1057 Chilver Rd, Windsor, ON N8Y 2K6",1057 Chilver Rd,Windsor,ON,N8Y2K6,false,4,2,[object Object],false,Picturesque willistead park,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000837,Royal Lepage Binder Real Estate - 634 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2067553676,2067553676,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8a62b3b769b5e280dda4d25857ae5b84-p_e.jpg,true,https://www.zillow.com/homedetails/863-Hacienda-Ct-Windsor-ON-N9G-2T1/2067553676_zpid/,FOR_SALE,House for sale,C$,"C$649,900",649900,"863 Hacienda Ct, Windsor, ON N9G 2T1",863 Hacienda Ct,Windsor,ON,N9G2T1,false,4,2,[object Object],false,Open: Sat 1-3pm (1/18),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25001086,Save Max Wincity Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-18T13:00:00,2025-01-18T15:00:00,Open House - 1:00 - 3:00 PM
2060766842,2060766842,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6458e15155c694c7c358b380048a34d8-p_e.jpg,true,https://www.zillow.com/homedetails/656-Charlotte-St-Windsor-ON-N8X-3A5/2060766842_zpid/,FOR_SALE,House for sale,C$,"C$249,900",249900,"656 Charlotte St, Windsor, ON N8X 3A5",656 Charlotte St,Windsor,ON,N8X3A5,false,3,1,[object Object],false,Fenced in yard,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25001077,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
444344429,444344429,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/26663e93326622017bb670b4110feeac-p_e.jpg,true,https://www.zillow.com/homedetails/1640-Ferndale-Ave-Windsor-ON-N8T-2K5/444344429_zpid/,FOR_SALE,House for sale,C$,"C$479,900",479900,"1640 Ferndale Ave, Windsor, ON N8T 2K5",1640 Ferndale Ave,Windsor,ON,N8T2K5,false,4,2,[object Object],false,Open: Sat 12-2pm (1/18),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000965,Royal Lepage Binder Real Estate - 634 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",true,2025-01-18T12:00:00,2025-01-18T14:00:00,Open House - 0:00 - 2:00 PM
444449619,444449619,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d1ba278df7ec890c754ef26b22999d4d-p_e.jpg,true,https://www.zillow.com/homedetails/867-Brant-St-Windsor-ON-N9A-3G2/444449619_zpid/,FOR_SALE,House for sale,C$,"C$199,900",199900,"867 Brant St, Windsor, ON N9A 3G2",867 Brant St,Windsor,ON,N9A3G2,false,6,3,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25001067,Lc Platinum Realty Inc. - 525 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
444372822,444372822,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/130535a40e5e31ceab463cdbdb3e44fd-p_e.jpg,true,https://www.zillow.com/homedetails/1517-Church-St-Windsor-ON-N8X-1V4/444372822_zpid/,FOR_SALE,House for sale,C$,"C$289,900",289900,"1517 Church St, Windsor, ON N8X 1V4",1517 Church St,Windsor,ON,N8X1V4,false,3,2,[object Object],false,Central family area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000978,Keller Williams Lifestyles Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2065410792,2065410792,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/de0b5f3c84e285bcee83e030cc2b7e58-p_e.jpg,true,https://www.zillow.com/homedetails/1643-Seneca-St-Windsor-ON-N8W-1A6/2065410792_zpid/,FOR_SALE,House for sale,C$,"C$249,999",249999,"1643 Seneca St, Windsor, ON N8W 1A6",1643 Seneca St,Windsor,ON,N8W1A6,false,2,1,[object Object],false,Open concept layout,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #25000462,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
