zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,flexFieldText,flexFieldType,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos
441696468,441696468,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c86d7dbb92ef07619058cce3c2950efd-p_e.jpg,true,https://www.zillow.com/homedetails/2355-Parkwood-Ave-Windsor-ON-N8W-2K3/441696468_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"2355 Parkwood Ave, Windsor, ON N8W 2K3",2355 Parkwood Ave,Windsor,ON,N8W2K3,false,3,2,[object Object],false,Attached garage,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024076,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439271024,439271024,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b467187afb6ec2a371e53d60ba2cf74c-p_e.jpg,true,https://www.zillow.com/homedetails/150-Park-St-W-1410-Windsor-ON-N9A-7A2/439271024_zpid/,FOR_SALE,Condo for sale,C$,"C$245,000",245000,"150 Park St W #1410, Windsor, ON N9A 7A2",150 Park St W #1410,Windsor,ON,N9A7A2,false,1,1,[object Object],false,Affordable one bed condo,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019321,Manor Windsor Realty Ltd. - 455 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440704621,440704621,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c2fd4f2df34aa126ce40c3b3b8fe77f8-p_e.jpg,true,https://www.zillow.com/homedetails/937-Lauzon-Rd-Windsor-ON-N8S-3M4/440704621_zpid/,FOR_SALE,House for sale,C$,"C$299,900",299900,"937 Lauzon Rd, Windsor, ON N8S 3M4",937 Lauzon Rd,Windsor,ON,N8S3M4,false,2,1,[object Object],false,Spacious lot,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24021890,Re/Max Preferred Realty Ltd. - 588 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
401697304,401697304,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/601db7b856dbb13d9392a52f35f37f12-p_e.jpg,true,https://www.zillow.com/homedetails/635-Atkinson-St-Windsor-ON-N8X-3G9/401697304_zpid/,FOR_SALE,House for sale,C$,"C$699,900",699900,"635 Atkinson St, Windsor, ON N8X 3G9",635 Atkinson St,Windsor,ON,N8X3G9,false,5,3,[object Object],false,Finished basement,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24016669,Lc Platinum Realty Inc. - 525 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2054761420,2054761420,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1c533604b0ee6a4f13167cfd2c41eddd-p_e.jpg,true,https://www.zillow.com/homedetails/1032-Lauzon-Rd-Windsor-ON-N8S-3M6/2054761420_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"1032 Lauzon Rd, Windsor, ON N8S 3M6",1032 Lauzon Rd,Windsor,ON,N8S3M6,false,4,2,[object Object],false,Renovated home,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24021967,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
441580239,441580239,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7c375bd50754dd0fa9dfa1afd624f620-p_e.jpg,true,https://www.zillow.com/homedetails/3171-Curry-Ave-Windsor-ON-N9E-2T2/441580239_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"3171 Curry Ave, Windsor, ON N9E 2T2",3171 Curry Ave,Windsor,ON,N9E2T2,false,4,2,[object Object],false,Open: Sun 2-4pm (10/20),openHouse,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023937,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440751096,440751096,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/02866d4d2e26f1b32aa9e6c9042a9616-p_e.jpg,true,https://www.zillow.com/homedetails/380-Pelissier-St-708-Windsor-ON-N9A-6V7/440751096_zpid/,FOR_SALE,Condo for sale,C$,"C$524,900",524900,"380 Pelissier St #708, Windsor, ON N9A 6V7",380 Pelissier St #708,Windsor,ON,N9A6V7,false,2,2,[object Object],false,Center sit up island,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24022011,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2060877540,2060877540,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4da3863d51cb02661adcd993332bb35d-p_e.jpg,true,https://www.zillow.com/homedetails/1219-Albert-Rd-Windsor-ON-N8Y-3P8/2060877540_zpid/,FOR_SALE,House for sale,C$,"C$279,900",279900,"1219 Albert Rd, Windsor, ON N8Y 3P8",1219 Albert Rd,Windsor,ON,N8Y3P8,false,3,1,[object Object],false,Dead end street,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24020148,Buckingham Realty (Windsor) Ltd. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2077936541,2077936541,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7848b2161c69db42083f62cf543e397c-p_e.jpg,true,https://www.zillow.com/homedetails/1390-Howard-Ave-Windsor-ON-N8X-3T2/2077936541_zpid/,FOR_SALE,House for sale,C$,"C$369,900",369900,"1390 Howard Ave, Windsor, ON N8X 3T2",1390 Howard Ave,Windsor,ON,N8X3T2,false,3,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24016569,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440974897,440974897,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f03c23439eaa6eb9ed8084f76638207b-p_e.jpg,true,https://www.zillow.com/homedetails/3480-Dougall-Ave-Windsor-ON-N9E-1T1/440974897_zpid/,FOR_SALE,House for sale,C$,"C$489,900",489900,"3480 Dougall Ave, Windsor, ON N9E 1T1",3480 Dougall Ave,Windsor,ON,N9E1T1,false,2,2,[object Object],false,Spacious kitchen,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023483,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
401694260,401694260,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c3ca1e380ba305cb0950a935d7f16abe-p_e.jpg,true,https://www.zillow.com/homedetails/816-Dawson-Rd-Windsor-ON-N8Y-4A2/401694260_zpid/,FOR_SALE,House for sale,C$,"C$399,900",399900,"816 Dawson Rd, Windsor, ON N8Y 4A2",816 Dawson Rd,Windsor,ON,N8Y4A2,false,3,2,[object Object],false,Fully fenced private backyard,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24016657,Lc Platinum Realty Inc. - 525 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439966978,439966978,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4a5e54f3a32cfd9ed13920987598997e-p_e.jpg,true,https://www.zillow.com/homedetails/3420-McKay-Ave-Windsor-ON-N9E-2R7/439966978_zpid/,FOR_SALE,House for sale,C$,"C$549,900",549900,"3420 McKay Ave, Windsor, ON N9E 2R7",3420 McKay Ave,Windsor,ON,N9E2R7,false,4,2,[object Object],false,Expansive double lot,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24020257,Manor Windsor Realty Ltd. - 455 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440144553,440144553,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f05d14569f311c298ceb5ebae46de4e-p_e.jpg,true,https://www.zillow.com/homedetails/3245-Woodland-Ave-Windsor-ON-N9E-1Z6/440144553_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$649,900",649900,"3245 Woodland Ave, Windsor, ON N9E 1Z6",3245 Woodland Ave,Windsor,ON,N9E1Z6,false,5,2,[object Object],false,New custom kitchens,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24020657,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2067067196,2067067196,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/57caaab1280954c79e008317703fcadb-p_e.jpg,true,https://www.zillow.com/homedetails/3605-King-St-Windsor-ON-N9C-1P6/2067067196_zpid/,FOR_SALE,House for sale,C$,"C$699,900",699900,"3605 King St, Windsor, ON N9C 1P6",3605 King St,Windsor,ON,N9C1P6,false,6,3,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24016423,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2057230624,2057230624,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f94899877e762e7b1cb9f126e027f8d2-p_e.jpg,true,https://www.zillow.com/homedetails/348-Rankin-Ave-Windsor-ON-N9B-2R7/2057230624_zpid/,FOR_SALE,House for sale,C$,"C$429,900",429900,"348 Rankin Ave, Windsor, ON N9B 2R7",348 Rankin Ave,Windsor,ON,N9B2R7,false,5,2,[object Object],false,Fully fenced private yard,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023651,Lc Platinum Realty Inc. - 525 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
420601957,420601957,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3180abf3d884ed8952a4594eb8b4cebe-p_e.jpg,true,https://www.zillow.com/homedetails/3933-Riverside-Dr-E-Windsor-ON-N8Y-1B1/420601957_zpid/,FOR_SALE,Townhouse for sale,C$,"C$489,900",489900,"3933 Riverside Dr E, Windsor, ON N8Y 1B1",3933 Riverside Dr E,Windsor,ON,N8Y1B1,false,2,3,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24020677,Re/Max Preferred Realty Ltd. - 584 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2080047044,2080047044,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6a4cc7af88d67f23501cfbeb0fe464de-p_e.jpg,true,https://www.zillow.com/homedetails/569-Cabana-Rd-E-Windsor-ON-N9G-1A5/2080047044_zpid/,FOR_SALE,House for sale,C$,"C$789,900",789900,"569 Cabana Rd E, Windsor, ON N9G 1A5",569 Cabana Rd E,Windsor,ON,N9G1A5,false,5,2,[object Object],false,Kitchen with double doors,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24009735,Exp Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2055591144,2055591144,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/876c31eef5ab569bd73f1a87d9f99cd1-p_e.jpg,true,https://www.zillow.com/homedetails/2461-Academy-Dr-Windsor-ON-N9E-2G5/2055591144_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"2461 Academy Dr, Windsor, ON N9E 2G5",2461 Academy Dr,Windsor,ON,N9E2G5,false,5,2,[object Object],false,Extra-wide lot,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017918,Lc Platinum Realty Inc. - 525 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
