zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos
441643894,441643894,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/768e78378a3ba438f39d2f4d73a088ee-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1112-Janette-Ave-Windsor-ON-N9A-5A5/441643894_zpid/,FOR_SALE,House for sale,C$,"C$314,900",314900,"1112 Janette Ave, Windsor, ON N9A 5A5",1112 Janette Ave,Windsor,ON,N9A5A5,FALSE,2,1,[object Object],FALSE,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24024106,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
441715838,441715838,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/65ac86b8de80d8183cc1e22fc807504d-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1584-Curry-Ave-Windsor-ON-N9B-3P1/441715838_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$349,000",349000,"1584 Curry Ave, Windsor, ON N9B 3P1",1584 Curry Ave,Windsor,ON,N9B3P1,FALSE,3,2,[object Object],FALSE,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24024276,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
441722994,441722994,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cfc09ffb5c2782495860af8e4e2bc776-p_e.jpg,TRUE,https://www.zillow.com/homedetails/655-Roseland-Dr-S-Windsor-ON-N9G-1T7/441722994_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"655 Roseland Dr S, Windsor, ON N9G 1T7",655 Roseland Dr S,Windsor,ON,N9G1T7,FALSE,3,3,[object Object],FALSE,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24024283,Re/Max Capital Diamond Realty - 821 Brokerage,"[object Object],[object Object],[object Object],[object Object]"
2053515654,2053515654,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8a8aaa1f5e423fab3b29a99235e61d91-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1454-Aubin-Rd-Windsor-ON-N8Y-4E9/2053515654_zpid/,FOR_SALE,House for sale,C$,"C$469,000",469000,"1454 Aubin Rd, Windsor, ON N8Y 4E9",1454 Aubin Rd,Windsor,ON,N8Y4E9,FALSE,4,3,[object Object],FALSE,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24023386,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
349891772,349891772,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/102f88e914fa0cdfcb370bfd6ec3ac60-p_e.jpg,TRUE,https://www.zillow.com/homedetails/627-Assumption-St-Windsor-ON-N9A-3B5/349891772_zpid/,FOR_SALE,House for sale,C$,"C$349,900",349900,"627 Assumption St, Windsor, ON N9A 3B5",627 Assumption St,Windsor,ON,N9A3B5,FALSE,3,2,[object Object],FALSE,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24023561,Re/Max Capital Diamond Realty - 821 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2056351889,2056351889,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e8178ba9b9dc7bd4222e5388896f8687-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1171-Windermere-Rd-Windsor-ON-N8Y-3E7/2056351889_zpid/,FOR_SALE,House for sale,C$,"C$339,900",339900,"1171 Windermere Rd, Windsor, ON N8Y 3E7",1171 Windermere Rd,Windsor,ON,N8Y3E7,FALSE,3,1,[object Object],FALSE,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24016883,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440332013,440332013,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fe9f84d7429b29161b7347f8761eeb8b-p_e.jpg,TRUE,https://www.zillow.com/homedetails/2517-Dandurand-Ave-Windsor-ON-N9E-2E1/440332013_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"2517 Dandurand Ave, Windsor, ON N9E 2E1",2517 Dandurand Ave,Windsor,ON,N9E2E1,FALSE,5,2,[object Object],FALSE,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24020392,Ideal: A Boutique Real Estate Brokerage Inc Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2067584570,2067584570,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/22def0049eba66c7fef7690265e3bb40-p_e.jpg,TRUE,https://www.zillow.com/homedetails/858-Matthew-Brady-Blvd-Windsor-ON-N8S-3J8/2067584570_zpid/,FOR_SALE,House for sale,C$,"C$399,000",399000,"858 Matthew Brady Blvd, Windsor, ON N8S 3J8",858 Matthew Brady Blvd,Windsor,ON,N8S3J8,FALSE,4,1,[object Object],FALSE,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #40632750,EARN MAX REALTY POINT,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
348319130,348319130,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5a88a4c31e82234580e621438d16d2c4-p_e.jpg,TRUE,https://www.zillow.com/homedetails/2701-Dandurand-Ave-Windsor-ON-N9E-2E2/348319130_zpid/,FOR_SALE,House for sale,C$,"C$799,000",799000,"2701 Dandurand Ave, Windsor, ON N9E 2E2",2701 Dandurand Ave,Windsor,ON,N9E2E2,FALSE,5,3,[object Object],FALSE,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24008554,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440981321,440981321,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7bcb53cf9b07b327f9324a49bccabb7f-p_e.jpg,TRUE,https://www.zillow.com/homedetails/144-Train-Ct-Kingsville-ON-N9Y-3Z7/440981321_zpid/,FOR_SALE,House for sale,C$,"C$614,444",614444,"144 Train Ct, Kingsville, ON N9Y 3Z7",144 Train Ct,Kingsville,ON,N9Y3Z7,FALSE,5,3,[object Object],FALSE,[object Object],FALSE,FALSE,FALSE,ForSale,For Sale (Broker),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,MLS® ID #24023510,Century 21 Local Home Team Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
