zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos
441165614,441165614,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8f617c68fd0f9f3bfef6d2b264fa7bdc-p_e.jpg,true,https://www.zillow.com/homedetails/3812-Devonwood-Ave-Windsor-ON-N8W-5R6/441165614_zpid/,FOR_SALE,House for sale,C$,"C$469,900",469900,"3812 Devonwood Ave, Windsor, ON N8W 5R6",3812 Devonwood Ave,Windsor,ON,N8W5R6,false,2,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024711,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2055504813,2055504813,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dfb4636855023796b30f11828cc2d5e1-p_e.jpg,true,https://www.zillow.com/homedetails/4789-Riverside-Dr-E-903-Windsor-ON-N8Y-5A2/2055504813_zpid/,FOR_SALE,Condo for sale,C$,"C$499,900",499900,"4789 Riverside Dr E #903, Windsor, ON N8Y 5A2",4789 Riverside Dr E #903,Windsor,ON,N8Y5A2,false,1,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018969,Buckingham Realty (Windsor) Ltd. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2062471304,2062471304,ForSale,New Construction,https://photos.zillowstatic.com/fp/9937b8efea79ee851360edc6d226d609-p_e.jpg,true,https://www.zillow.com/homedetails/3549-Peter-St-Windsor-ON-N9C-1J6/2062471304_zpid/,FOR_SALE,New construction,C$,"C$1,383,800",1383800,"3549 Peter St, Windsor, ON N9C 1J6",3549 Peter St,Windsor,ON,N9C1J6,false,12,8,[object Object],false,[object Object],false,false,false,ForSale,New Construction,false,false,false,false,true,false,false,true,false,MLS® ID #X8430134,GRACE CANADA REALTY INC.,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
441165614,441165614,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8f617c68fd0f9f3bfef6d2b264fa7bdc-p_e.jpg,true,https://www.zillow.com/homedetails/3812-Devonwood-Ave-Windsor-ON-N8W-5R6/441165614_zpid/,FOR_SALE,House for sale,C$,"C$469,900",469900,"3812 Devonwood Ave, Windsor, ON N8W 5R6",3812 Devonwood Ave,Windsor,ON,N8W5R6,false,2,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024711,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
441165614,441165614,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8f617c68fd0f9f3bfef6d2b264fa7bdc-p_e.jpg,true,https://www.zillow.com/homedetails/3812-Devonwood-Ave-Windsor-ON-N8W-5R6/441165614_zpid/,FOR_SALE,House for sale,C$,"C$469,900",469900,"3812 Devonwood Ave, Windsor, ON N8W 5R6",3812 Devonwood Ave,Windsor,ON,N8W5R6,false,2,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024711,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
441165614,441165614,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8f617c68fd0f9f3bfef6d2b264fa7bdc-p_e.jpg,true,https://www.zillow.com/homedetails/3812-Devonwood-Ave-Windsor-ON-N8W-5R6/441165614_zpid/,FOR_SALE,House for sale,C$,"C$469,900",469900,"3812 Devonwood Ave, Windsor, ON N8W 5R6",3812 Devonwood Ave,Windsor,ON,N8W5R6,false,2,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024711,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
441165614,441165614,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8f617c68fd0f9f3bfef6d2b264fa7bdc-p_e.jpg,true,https://www.zillow.com/homedetails/3812-Devonwood-Ave-Windsor-ON-N8W-5R6/441165614_zpid/,FOR_SALE,House for sale,C$,"C$469,900",469900,"3812 Devonwood Ave, Windsor, ON N8W 5R6",3812 Devonwood Ave,Windsor,ON,N8W5R6,false,2,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024711,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
441165614,441165614,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8f617c68fd0f9f3bfef6d2b264fa7bdc-p_e.jpg,true,https://www.zillow.com/homedetails/3812-Devonwood-Ave-Windsor-ON-N8W-5R6/441165614_zpid/,FOR_SALE,House for sale,C$,"C$469,900",469900,"3812 Devonwood Ave, Windsor, ON N8W 5R6",3812 Devonwood Ave,Windsor,ON,N8W5R6,false,2,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024711,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
441165614,441165614,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8f617c68fd0f9f3bfef6d2b264fa7bdc-p_e.jpg,true,https://www.zillow.com/homedetails/3812-Devonwood-Ave-Windsor-ON-N8W-5R6/441165614_zpid/,FOR_SALE,House for sale,C$,"C$469,900",469900,"3812 Devonwood Ave, Windsor, ON N8W 5R6",3812 Devonwood Ave,Windsor,ON,N8W5R6,false,2,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024711,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
441165614,441165614,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8f617c68fd0f9f3bfef6d2b264fa7bdc-p_e.jpg,true,https://www.zillow.com/homedetails/3812-Devonwood-Ave-Windsor-ON-N8W-5R6/441165614_zpid/,FOR_SALE,House for sale,C$,"C$469,900",469900,"3812 Devonwood Ave, Windsor, ON N8W 5R6",3812 Devonwood Ave,Windsor,ON,N8W5R6,false,2,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024711,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
