zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,flexFieldText,flexFieldType,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos
440261271,440261271,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eae7f6b982f4204449c317fc23c1dbc1-p_e.jpg,true,https://www.zillow.com/homedetails/572-Oak-St-Windsor-ON-N9A-5E6/440261271_zpid/,FOR_SALE,House for sale,C$,"C$349,900",349900,"572 Oak St, Windsor, ON N9A 5E6",572 Oak St,Windsor,ON,N9A5E6,false,3,3,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24022082,Re/Max Capital Diamond Realty - 821 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440977431,440977431,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dfcf4abe3123a375fa64d0ab44c1bcc3-p_e.jpg,true,https://www.zillow.com/homedetails/642-Grand-Marais-Rd-E-Windsor-ON-N8X-3Y4/440977431_zpid/,FOR_SALE,House for sale,C$,"C$739,900",739900,"642 Grand Marais Rd E, Windsor, ON N8X 3Y4",642 Grand Marais Rd E,Windsor,ON,N8X3Y4,false,5,4,[object Object],false,Modern finishes,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023515,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440181260,440181260,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4d1e8fc429f1a4cef2e17e0b922ece32-p_e.jpg,true,https://www.zillow.com/homedetails/4325-Pioneer-Ave-Windsor-ON-N9G-2X1/440181260_zpid/,FOR_SALE,House for sale,C$,"C$799,900",799900,"4325 Pioneer Ave, Windsor, ON N9G 2X1",4325 Pioneer Ave,Windsor,ON,N9G2X1,false,6,3,[object Object],false,Pie shaped lot,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24020793,Re/Max Capital Diamond Realty - 821 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2076524834,2076524834,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6b5b855af12428d927b463aac37a2c47-p_e.jpg,true,https://www.zillow.com/homedetails/5125-Riverside-Dr-E-503-Windsor-ON-N8S-4L8/2076524834_zpid/,FOR_SALE,Condo for sale,C$,"C$599,900",599900,"5125 Riverside Dr E #503, Windsor, ON N8S 4L8",5125 Riverside Dr E #503,Windsor,ON,N8S4L8,false,2,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24022135,Royal Lepage Binder Real Estate - 640 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2076523100,2076523100,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eec76ec50a02837e6c27d23fb4e41f70-p_e.jpg,true,https://www.zillow.com/homedetails/2260-Cadillac-St-Windsor-ON-N8W-3Y1/2076523100_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$549,900",549900,"2260 Cadillac St, Windsor, ON N8W 3Y1",2260 Cadillac St,Windsor,ON,N8W3Y1,false,5,3,[object Object],false,Modern upgrades,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023568,Re/Max Capital Diamond Realty - 821 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440784427,440784427,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b63abe65969b8b66c22ab1468c5378f5-p_e.jpg,true,https://www.zillow.com/homedetails/1682-Westcott-Rd-Windsor-ON-N8Y-4C7/440784427_zpid/,FOR_SALE,House for sale,C$,"C$409,900",409900,"1682 Westcott Rd, Windsor, ON N8Y 4C7",1682 Westcott Rd,Windsor,ON,N8Y4C7,false,4,1,[object Object],false,Updated bathroom,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24022117,Century 21 Local Home Team Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440975056,440975056,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/505dea51e8c7fac3ad95cf32e6a54738-p_e.jpg,true,https://www.zillow.com/homedetails/1020-Peach-Blossom-Cres-N-Windsor-ON-N9G-2R5/440975056_zpid/,FOR_SALE,House for sale,C$,"C$530,000",530000,"1020 Peach Blossom Cres N, Windsor, ON N9G 2R5",1020 Peach Blossom Cres N,Windsor,ON,N9G2R5,false,3,3,[object Object],false,Landscaped backyard,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,false,false,false,true,false,,,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2067183246,2067183246,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3ab8af8c1432af79a00121c9f76d8082-p_e.jpg,true,https://www.zillow.com/homedetails/1120-Janette-Ave-Windsor-ON-N9A-5A5/2067183246_zpid/,FOR_SALE,House for sale,C$,"C$350,000",350000,"1120 Janette Ave, Windsor, ON N9A 5A5",1120 Janette Ave,Windsor,ON,N9A5A5,false,3,1,[object Object],false,Modern comforts,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023880,Realty One Group Iconic Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440408712,440408712,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6777d0e7586ce8ea80560071ab37b8f3-p_e.jpg,true,https://www.zillow.com/homedetails/1900-6th-Concession-Rd-112-Windsor-ON-N9H/440408712_zpid/,FOR_SALE,Condo for sale,C$,"C$488,888",488888,"1900 6th Concession Rd #112, Windsor, ON N9H",1900 6th Concession Rd #112,Windsor,ON,N9H,false,2,2,[object Object],false,Upgraded kitchen,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24021299,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2063198381,2063198381,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/606496d554eeea07d23b8e592c90a7ed-p_e.jpg,true,https://www.zillow.com/homedetails/1212-Elm-Ave-Windsor-ON-N8X-2B5/2063198381_zpid/,FOR_SALE,House for sale,C$,"C$299,999",299999,"1212 Elm Ave, Windsor, ON N8X 2B5",1212 Elm Ave,Windsor,ON,N8X2B5,false,2,1,[object Object],false,New stainless steel appliances,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019684,Save Max Wincity Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
348176296,348176296,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e951d629df99d8d0ebd457cbfe6e0587-p_e.jpg,true,https://www.zillow.com/homedetails/1255-Garden-Court-Dr-Windsor-ON-N8S-2S1/348176296_zpid/,FOR_SALE,House for sale,C$,"C$569,900",569900,"1255 Garden Court Dr, Windsor, ON N8S 2S1",1255 Garden Court Dr,Windsor,ON,N8S2S1,false,4,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24023680,Royal Lepage Binder Real Estate Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439639818,439639818,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/75705eb6dbf6699c6e5b4c92db0611f3-p_e.jpg,true,https://www.zillow.com/homedetails/1219-Elm-Ave-Windsor-ON-N8X-2B6/439639818_zpid/,FOR_SALE,House for sale,C$,"C$279,000",279000,"1219 Elm Ave, Windsor, ON N8X 2B6",1219 Elm Ave,Windsor,ON,N8X2B6,false,3,1,[object Object],false,Large bedroom,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019663,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2062333023,2062333023,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b9c17aa697486bdebc8d2924342fe78a-p_e.jpg,true,https://www.zillow.com/homedetails/150-Park-St-W-3005-Windsor-ON-N9A-7A2/2062333023_zpid/,FOR_SALE,Condo for sale,C$,"C$379,900",379900,"150 Park St W #3005, Windsor, ON N9A 7A2",150 Park St W #3005,Windsor,ON,N9A7A2,false,2,2,[object Object],false,Penthouse condo unit,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24015081,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
