zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,latLong,isZillowOwned,flexFieldText,flexFieldType,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
439580839,439580839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4410057e8e423c3822c3e044b7a43548-p_e.jpg,true,https://www.zillow.com/homedetails/1405-Heritage-Rd-Kingsville-ON-N9Y-2E6/439580839_zpid/,FOR_SALE,House for sale,C$,"C$849,000",849000,"1405 Heritage Rd, Kingsville, ON N9Y 2E6",1405 Heritage Rd,Kingsville,ON,N9Y2E6,false,[object Object],false,Protected natural area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024167,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440806071,440806071,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b249b464635e909acbe6779a36aba9d3-p_e.jpg,true,https://www.zillow.com/homedetails/979-Erie-Ave-W-Kingsville-ON-N9Y-3E3/440806071_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"979 Erie Ave W, Kingsville, ON N9Y 3E3",979 Erie Ave W,Kingsville,ON,N9Y3E3,false,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024678,Royal Lepage Binder Real Estate - 642 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
