zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos
2053129214,2053129214,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2c804bc989e58e8086b2c6bd50354be3-p_e.jpg,true,https://www.zillow.com/homedetails/1662-Cadillac-St-Windsor-ON-N8Y-2V5/2053129214_zpid/,FOR_SALE,House for sale,C$,"C$299,999",299999,"1662 Cadillac St, Windsor, ON N8Y 2V5",1662 Cadillac St,Windsor,ON,N8Y2V5,false,5,3,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24022031,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2071043382,2071043382,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b1d8bbbbfc2c530394fdb9ceb79d4899-p_e.jpg,true,https://www.zillow.com/homedetails/551-Rankin-Ave-Windsor-ON-N9B-2R6/2071043382_zpid/,FOR_SALE,House for sale,C$,"C$299,000",299000,"551 Rankin Ave, Windsor, ON N9B 2R6",551 Rankin Ave,Windsor,ON,N9B2R6,false,7,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24021797,Save Max Wincity Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2059852491,2059852491,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9bd2123eec7566fadc61683d94aa4633-p_e.jpg,true,https://www.zillow.com/homedetails/3674-King-St-Windsor-ON-N9C-1P5/2059852491_zpid/,FOR_SALE,House for sale,C$,"C$229,900",229900,"3674 King St, Windsor, ON N9C 1P5",3674 King St,Windsor,ON,N9C1P5,false,2,1,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24012525,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
352308516,352308516,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/77772c417170d998a52434b29abcc502-p_e.jpg,true,https://www.zillow.com/homedetails/1168-Argyle-Rd-Windsor-ON-N8Y-3K3/352308516_zpid/,FOR_SALE,House for sale,C$,"C$499,888",499888,"1168 Argyle Rd, Windsor, ON N8Y 3K3",1168 Argyle Rd,Windsor,ON,N8Y3K3,false,4,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24024552,Exp Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2064103160,2064103160,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/461125929f5e406c815167f7292e20fb-p_e.jpg,true,https://www.zillow.com/homedetails/635-University-Ave-E-Windsor-ON-N9A-2Z6/2064103160_zpid/,FOR_SALE,House for sale,C$,"C$499,900",499900,"635 University Ave E, Windsor, ON N9A 2Z6",635 University Ave E,Windsor,ON,N9A2Z6,false,3,3,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24016581,Re/Max Care Realty - 828 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2053394953,2053394953,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/20af99fbdf1cd02f4e442be4a8a49d4c-p_e.jpg,true,https://www.zillow.com/homedetails/505-McKay-Ave-Windsor-ON-N9B-1Z7/2053394953_zpid/,FOR_SALE,House for sale,C$,"C$290,000",290000,"505 McKay Ave, Windsor, ON N9B 1Z7",505 McKay Ave,Windsor,ON,N9B1Z7,false,3,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017609,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
436915216,436915216,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a5658075fee1483154481d0d7e2e71a2-p_e.jpg,true,https://www.zillow.com/homedetails/1555-Lincoln-Rd-Windsor-ON-N8Y-2J3/436915216_zpid/,FOR_SALE,House for sale,C$,"C$324,900",324900,"1555 Lincoln Rd, Windsor, ON N8Y 2J3",1555 Lincoln Rd,Windsor,ON,N8Y2J3,false,3,1,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24025129,Exp Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
402785663,402785663,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1873dd93e02a877bc7e1e178421410e1-p_e.jpg,true,https://www.zillow.com/homedetails/843-Louis-Ave-841-Windsor-ON-N9A-1X4/402785663_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,000",399000,"843 Louis Ave #841, Windsor, ON N9A 1X4",843 Louis Ave #841,Windsor,ON,N9A1X4,false,4,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017610,Save Max Wincity Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2066778389,2066778389,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0bc273787501d4a012795b3149da81a3-p_e.jpg,true,https://www.zillow.com/homedetails/1062-Howard-Ave-Windsor-ON-N9A-1S7/2066778389_zpid/,FOR_SALE,House for sale,C$,"C$399,900",399900,"1062 Howard Ave, Windsor, ON N9A 1S7",1062 Howard Ave,Windsor,ON,N9A1S7,false,3,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017414,Coldwell Banker Urban Realty Brokerage Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2060262351,2060262351,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/709125ee7016d38c53bb51ec2813a6ff-p_e.jpg,true,https://www.zillow.com/homedetails/3272-Peter-St-Windsor-ON-N9C-1H5/2060262351_zpid/,FOR_SALE,House for sale,C$,"C$299,900",299900,"3272 Peter St, Windsor, ON N9C 1H5",3272 Peter St,Windsor,ON,N9C1H5,false,3,2,[object Object],false,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018594,Pinnacle Plus Realty Ltd. Brokerage,"[object Object],[object Object]"
