zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,flexFieldText,flexFieldType,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos
2062527842,2062527842,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/90cde40b5bb713ad27103c2e92e27464-p_e.jpg,true,https://www.zillow.com/homedetails/3044-Clemenceau-Blvd-Windsor-ON-N8T-2R4/2062527842_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"3044 Clemenceau Blvd, Windsor, ON N8T 2R4",3044 Clemenceau Blvd,Windsor,ON,N8T2R4,false,4,3,[object Object],false,Large lot,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24020863,The Signature Group Realty Inc Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
416258330,416258330,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/80f8941456b4ec82623eec699936b842-p_e.jpg,true,https://www.zillow.com/homedetails/1604-Pillette-Rd-Windsor-ON-N8Y-3C5/416258330_zpid/,FOR_SALE,House for sale,C$,"C$490,000",490000,"1604 Pillette Rd, Windsor, ON N8Y 3C5",1604 Pillette Rd,Windsor,ON,N8Y3C5,false,4,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019384,Lc Platinum Realty Inc. - 525 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2065498185,2065498185,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/703ec1aeb9e91989a0ca162cc3a48d96-p_e.jpg,true,https://www.zillow.com/homedetails/1132-Settlers-St-Windsor-ON-N9G-2W7/2065498185_zpid/,FOR_SALE,House for sale,C$,"C$509,000",509000,"1132 Settlers St, Windsor, ON N9G 2W7",1132 Settlers St,Windsor,ON,N9G2W7,false,3,2,[object Object],false,Brick townhome,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018448,Royal Lepage Peifer Realty Brokerage Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2054984131,2054984131,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5807395373daaa14ee5c4077c51b339c-p_e.jpg,true,https://www.zillow.com/homedetails/1512-Sagebrush-St-Windsor-ON-N9G-3B7/2054984131_zpid/,FOR_SALE,Townhouse for sale,C$,"C$540,000",540000,"1512 Sagebrush St, Windsor, ON N9G 3B7",1512 Sagebrush St,Windsor,ON,N9G3B7,false,3,2,[object Object],false,Attached garage,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24015786,Nest Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
440403909,440403909,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/249a12215bfc502d79e1085ae571926e-p_e.jpg,true,https://www.zillow.com/homedetails/5477-Empress-St-Windsor-ON-N8T-3B2/440403909_zpid/,FOR_SALE,Townhouse for sale,C$,"C$359,000",359000,"5477 Empress St, Windsor, ON N8T 3B2",5477 Empress St,Windsor,ON,N8T3B2,false,4,2,[object Object],false,Corner end unit,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24021241,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2062925847,2062925847,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a530f8e7fea9234a956a5d36ff0727c7-p_e.jpg,true,https://www.zillow.com/homedetails/3740-Holburn-St-Windsor-ON-N9E-4S9/2062925847_zpid/,FOR_SALE,House for sale,C$,"C$549,900",549900,"3740 Holburn St, Windsor, ON N9E 4S9",3740 Holburn St,Windsor,ON,N9E4S9,false,4,2,[object Object],false,Brick semi-detached raised ranch,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017681,Save Max Wincity Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2066964377,2066964377,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fd1d4d9382d2bb7244241ff492123559-p_e.jpg,true,https://www.zillow.com/homedetails/822-Silverdale-Dr-Windsor-ON-N9G-2V9/2066964377_zpid/,FOR_SALE,House for sale,C$,"C$659,900",659900,"822 Silverdale Dr, Windsor, ON N9G 2V9",822 Silverdale Dr,Windsor,ON,N9G2V9,false,3,2,[object Object],false,Extra kitchen,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018177,Lc Platinum Realty Inc. - 525 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
351351024,351351024,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/844da303032bd3f318d1ee2149c2ac69-p_e.jpg,true,https://www.zillow.com/homedetails/339-Bridge-Ave-Windsor-ON-N9B-2M3/351351024_zpid/,FOR_SALE,House for sale,C$,"C$299,900",299900,"339 Bridge Ave, Windsor, ON N9B 2M3",339 Bridge Ave,Windsor,ON,N9B2M3,false,5,2,[object Object],false,River front,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24012677,Deerbrook Realty Inc. - 175 Brokerage,[object Object]
402676253,402676253,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4c6eafd33c319cc884708041b71dda4d-p_e.jpg,true,https://www.zillow.com/homedetails/6595-Thornberry-Cres-2367-Windsor-ON-N8T-3A6/402676253_zpid/,FOR_SALE,Condo for sale,C$,"C$269,900",269900,"6595 Thornberry Cres #2367, Windsor, ON N8T 3A6",6595 Thornberry Cres #2367,Windsor,ON,N8T3A6,false,2,1,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017528,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
394792565,394792565,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/df16ab445086c67fb6e58634779deab4-p_e.jpg,true,https://www.zillow.com/homedetails/2361-Longfellow-Ave-Windsor-ON-N9B-3J7/394792565_zpid/,FOR_SALE,House for sale,C$,"C$599,900",599900,"2361 Longfellow Ave, Windsor, ON N9B 3J7",2361 Longfellow Ave,Windsor,ON,N9B3J7,false,3,3,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018142,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
350263442,350263442,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/96449a67aa5c370c1ed7cc27baa69f97-p_e.jpg,true,https://www.zillow.com/homedetails/738-Bensette-St-Windsor-ON-N8X-2Z1/350263442_zpid/,FOR_SALE,House for sale,C$,"C$580,000",580000,"738 Bensette St, Windsor, ON N8X 2Z1",738 Bensette St,Windsor,ON,N8X2Z1,false,4,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24011518,Jump Realty Inc. Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
402603419,402603419,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6468cdcc9e7c5c6640a9a145fe078c92-p_e.jpg,true,https://www.zillow.com/homedetails/557-Moy-Ave-Windsor-ON-N9A-2N3/402603419_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$629,900",629900,"557 Moy Ave, Windsor, ON N9A 2N3",557 Moy Ave,Windsor,ON,N9A2N3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24021022,Royal Lepage Binder Real Estate - 634 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2055076016,2055076016,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f69dcb2b6f86780c6a11622b4ec48232-p_e.jpg,true,https://www.zillow.com/homedetails/4105-Roseland-Dr-E-Windsor-ON-N9G-1Y5/2055076016_zpid/,FOR_SALE,House for sale,C$,"C$615,000",615000,"4105 Roseland Dr E, Windsor, ON N9G 1Y5",4105 Roseland Dr E,Windsor,ON,N9G1Y5,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018446,Property Zilla Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
350441701,350441701,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/97cd4c014aae994fbd0a13be4f06e346-p_e.jpg,true,https://www.zillow.com/homedetails/1241-Goyeau-St-Windsor-ON-N8X-3K9/350441701_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$489,000",489000,"1241 Goyeau St, Windsor, ON N8X 3K9",1241 Goyeau St,Windsor,ON,N8X3K9,false,4,3,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #40591684,RED AND WHITE REALTY INC.,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
342116983,342116983,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/324f3c20c17da3e0a374d4dfd0a4d14e-p_e.jpg,true,https://www.zillow.com/homedetails/3329-Sandwich-St-Windsor-ON-N9C-1B2/342116983_zpid/,FOR_SALE,House for sale,C$,"C$629,000",629000,"3329 Sandwich St, Windsor, ON N9C 1B2",3329 Sandwich St,Windsor,ON,N9C1B2,false,9,4,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24014659,Remo Valente Real Estate (1990) Limited - 790 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2062591477,2062591477,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/62eb9d885c5ef80f28e5d1056f9d970b-p_e.jpg,true,https://www.zillow.com/homedetails/489-Dougall-Ave-Windsor-ON-N9A-4P7/2062591477_zpid/,FOR_SALE,House for sale,C$,"C$472,000",472000,"489 Dougall Ave, Windsor, ON N9A 4P7",489 Dougall Ave,Windsor,ON,N9A4P7,false,4,2,[object Object],false,All brick solid home,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019250,One Percent Realty Ltd Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
2066553291,2066553291,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/73b77895ec2446c4007f329070147e59-p_e.jpg,true,https://www.zillow.com/homedetails/1106-Moy-Ave-Windsor-ON-N9A-2P5/2066553291_zpid/,FOR_SALE,House for sale,C$,"C$484,900",484900,"1106 Moy Ave, Windsor, ON N9A 2P5",1106 Moy Ave,Windsor,ON,N9A2P5,false,4,1,[object Object],false,Newer appliances,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24018393,Keller Williams Lifestyles Realty Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
