zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,latLong,isZillowOwned,flexFieldText,flexFieldType,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info1String,brokerName,carouselPhotos,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062778247,2062778247,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f976a800729d06609bb15a5c9b76f46-p_e.jpg,true,https://www.zillow.com/homedetails/48-Clark-St-W-Leamington-ON-N8H-1E7/2062778247_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"48 Clark St W, Leamington, ON N8H 1E7",48 Clark St W,Leamington,ON,N8H1E7,false,4,2,[object Object],false,Formal dining area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017652,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062778247,2062778247,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f976a800729d06609bb15a5c9b76f46-p_e.jpg,true,https://www.zillow.com/homedetails/48-Clark-St-W-Leamington-ON-N8H-1E7/2062778247_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"48 Clark St W, Leamington, ON N8H 1E7",48 Clark St W,Leamington,ON,N8H1E7,false,4,2,[object Object],false,Formal dining area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017652,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062778247,2062778247,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f976a800729d06609bb15a5c9b76f46-p_e.jpg,true,https://www.zillow.com/homedetails/48-Clark-St-W-Leamington-ON-N8H-1E7/2062778247_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"48 Clark St W, Leamington, ON N8H 1E7",48 Clark St W,Leamington,ON,N8H1E7,false,4,2,[object Object],false,Formal dining area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017652,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062778247,2062778247,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f976a800729d06609bb15a5c9b76f46-p_e.jpg,true,https://www.zillow.com/homedetails/48-Clark-St-W-Leamington-ON-N8H-1E7/2062778247_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"48 Clark St W, Leamington, ON N8H 1E7",48 Clark St W,Leamington,ON,N8H1E7,false,4,2,[object Object],false,Formal dining area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017652,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062778247,2062778247,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f976a800729d06609bb15a5c9b76f46-p_e.jpg,true,https://www.zillow.com/homedetails/48-Clark-St-W-Leamington-ON-N8H-1E7/2062778247_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"48 Clark St W, Leamington, ON N8H 1E7",48 Clark St W,Leamington,ON,N8H1E7,false,4,2,[object Object],false,Formal dining area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017652,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062778247,2062778247,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f976a800729d06609bb15a5c9b76f46-p_e.jpg,true,https://www.zillow.com/homedetails/48-Clark-St-W-Leamington-ON-N8H-1E7/2062778247_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"48 Clark St W, Leamington, ON N8H 1E7",48 Clark St W,Leamington,ON,N8H1E7,false,4,2,[object Object],false,Formal dining area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017652,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062778247,2062778247,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f976a800729d06609bb15a5c9b76f46-p_e.jpg,true,https://www.zillow.com/homedetails/48-Clark-St-W-Leamington-ON-N8H-1E7/2062778247_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"48 Clark St W, Leamington, ON N8H 1E7",48 Clark St W,Leamington,ON,N8H1E7,false,4,2,[object Object],false,Formal dining area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017652,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062778247,2062778247,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f976a800729d06609bb15a5c9b76f46-p_e.jpg,true,https://www.zillow.com/homedetails/48-Clark-St-W-Leamington-ON-N8H-1E7/2062778247_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"48 Clark St W, Leamington, ON N8H 1E7",48 Clark St W,Leamington,ON,N8H1E7,false,4,2,[object Object],false,Formal dining area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017652,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062778247,2062778247,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f976a800729d06609bb15a5c9b76f46-p_e.jpg,true,https://www.zillow.com/homedetails/48-Clark-St-W-Leamington-ON-N8H-1E7/2062778247_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"48 Clark St W, Leamington, ON N8H 1E7",48 Clark St W,Leamington,ON,N8H1E7,false,4,2,[object Object],false,Formal dining area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017652,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2062778247,2062778247,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f976a800729d06609bb15a5c9b76f46-p_e.jpg,true,https://www.zillow.com/homedetails/48-Clark-St-W-Leamington-ON-N8H-1E7/2062778247_zpid/,FOR_SALE,House for sale,C$,"C$499,000",499000,"48 Clark St W, Leamington, ON N8H 1E7",48 Clark St W,Leamington,ON,N8H1E7,false,4,2,[object Object],false,Formal dining area,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017652,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
2064234027,2064234027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c8cc6fceff8d0e22a6392d504d55de57-p_e.jpg,true,https://www.zillow.com/homedetails/99-Mill-St-E-Leamington-ON-N8H-1S3/2064234027_zpid/,FOR_SALE,Multi-family home for sale,C$,"C$399,500",399500,"99 Mill St E, Leamington, ON N8H 1S3",99 Mill St E,Leamington,ON,N8H1S3,false,5,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24019285,Re/Max Preferred Realty Ltd. - 586 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440183421,440183421,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e286750202022759d957d322281d714d-p_e.jpg,true,https://www.zillow.com/homedetails/445-County-Road-50-E-1-Essex-ON-N0R-1G0/440183421_zpid/,FOR_SALE,Home for sale,C$,"C$30,000",30000,"445 County Road 50 E #1, Essex, ON N0R 1G0",445 County Road 50 E #1,Essex,ON,N0R1G0,false,2,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017434,Royal Lepage Binder Real Estate - 639 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
340321793,340321793,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/865999accf72b7f4f37f88a33029d63b-p_e.jpg,true,https://www.zillow.com/homedetails/83-Miriam-Ct-Essex-ON-N8M-1Z8/340321793_zpid/,FOR_SALE,Home for sale,C$,"C$145,000",145000,"83 Miriam Ct, Essex, ON N8M 1Z8",83 Miriam Ct,Essex,ON,N8M1Z8,false,2,1,[object Object],false,Large carport,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24015859,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440183421,440183421,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e286750202022759d957d322281d714d-p_e.jpg,true,https://www.zillow.com/homedetails/445-County-Road-50-E-1-Essex-ON-N0R-1G0/440183421_zpid/,FOR_SALE,Home for sale,C$,"C$30,000",30000,"445 County Road 50 E #1, Essex, ON N0R 1G0",445 County Road 50 E #1,Essex,ON,N0R1G0,false,2,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017434,Royal Lepage Binder Real Estate - 639 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
340321793,340321793,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/865999accf72b7f4f37f88a33029d63b-p_e.jpg,true,https://www.zillow.com/homedetails/83-Miriam-Ct-Essex-ON-N8M-1Z8/340321793_zpid/,FOR_SALE,Home for sale,C$,"C$145,000",145000,"83 Miriam Ct, Essex, ON N8M 1Z8",83 Miriam Ct,Essex,ON,N8M1Z8,false,2,1,[object Object],false,Large carport,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24015859,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440183421,440183421,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e286750202022759d957d322281d714d-p_e.jpg,true,https://www.zillow.com/homedetails/445-County-Road-50-E-1-Essex-ON-N0R-1G0/440183421_zpid/,FOR_SALE,Home for sale,C$,"C$30,000",30000,"445 County Road 50 E #1, Essex, ON N0R 1G0",445 County Road 50 E #1,Essex,ON,N0R1G0,false,2,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017434,Royal Lepage Binder Real Estate - 639 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
340321793,340321793,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/865999accf72b7f4f37f88a33029d63b-p_e.jpg,true,https://www.zillow.com/homedetails/83-Miriam-Ct-Essex-ON-N8M-1Z8/340321793_zpid/,FOR_SALE,Home for sale,C$,"C$145,000",145000,"83 Miriam Ct, Essex, ON N8M 1Z8",83 Miriam Ct,Essex,ON,N8M1Z8,false,2,1,[object Object],false,Large carport,homeInsight,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24015859,Deerbrook Realty Inc. - 175 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
440183421,440183421,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e286750202022759d957d322281d714d-p_e.jpg,true,https://www.zillow.com/homedetails/445-County-Road-50-E-1-Essex-ON-N0R-1G0/440183421_zpid/,FOR_SALE,Home for sale,C$,"C$30,000",30000,"445 County Road 50 E #1, Essex, ON N0R 1G0",445 County Road 50 E #1,Essex,ON,N0R1G0,false,2,2,[object Object],false,,,[object Object],false,false,false,ForSale,For Sale (Broker),false,false,false,false,true,false,false,true,false,MLS® ID #24017434,Royal Lepage Binder Real Estate - 639 Brokerage,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",,,,
